id,course_specific_id,gender,year_of_birth,level_of_education,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
a71137100e65a9c62664c1d17d011f4de13f1f99762adac46e650fe90a279cac,4b24e7e00c435cc4411df6c5a2a1862c,m,2009,m,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,NA,choice_1,choice_0,choice_0
75d95ff38bfa69b6629fb26000a76d8f6878b32875e24b4b84be65da1ffc5669,a7d454ad752acf2183cfecf65e1a303b,m,1970,other,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_1,choice_0,choice_0
21aa045a066ee87e33245e60de100eee308c32111c23307cc05c5cffe10a4325,407c8c72d6eb66b4a05b252f33c59607,m,1983,m,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,NA,NA,choice_0,choice_1
445f36c6e8a6ba86795169cc5209b0f47eb89e363d6566fc3ac11e02b7d94275,1073d8fc5ad510756dd9f0c058dc5b4e,f,1976,m,choice_2,choice_2,choice_1,choice_1,choice_2,choice_1,choice_1,choice_2,choice_1,choice_0,choice_1
693d6a1c6f0f3be1cd0f079664621f1f0d178dda5d98d8653c0e48b480c9fc75,e730123a76a5345a7a3e7c9a3f3a946e,m,1974,hs,choice_0,choice_0,choice_0,choice_0,choice_2,choice_1,choice_1,NA,NA,choice_0,choice_1
0656a20d75e9a79664dd0c2e7d1eff582570ac6599a5e583c4ff8027ff6f31b6,44b9a3322c8b914876bc875d82f1d42d,f,1980,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1
3ae13285608cc15bf1fe92dfa42ef317f14febc2610d9b9c99470f8e60d0b76c,a565f4e309c3c61b58884183318158e8,m,None,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_2,choice_0,choice_2,choice_1,choice_0,choice_0
726c0a7ca1bb3a5390c4fbf9d6b095db73c1581bcd966e352da2d3eefd2ba543,b4e93027815478cc1a4e713d13980756,,None,,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
b4bd8b408488ddfd0c2140a84f7e86821c9f747e0773f79702faeefac18e674d,31afd742b7ba9b13e24be4fe65bc2268,f,1964,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_0
14c24906b3e5d91ecbc4fafa6c99ded8991cf5a724b97c83bfda9e6c539a6291,003b794486700d807d4e9404d015c667,m,1967,hs,choice_0,choice_2,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
3001aac9329e4e215c8716451b67f78fa951cc9e6f7928ab4537a286d7333630,ed20e5df579e6852d9370e327d367b81,f,1970,m,choice_0,choice_2,choice_1,choice_0,choice_0,choice_2,choice_0,choice_2,choice_1,choice_0,choice_1
4426f645969d9d57dd11c657d4e19c65a162e78a2ebf8242e4b07f63f1585032,b84b79b5631119842717cbec677fdc1a,m,1958,m,choice_2,choice_2,choice_1,choice_1,choice_1,choice_2,choice_1,choice_1,choice_1,choice_0,choice_0
d867edbc9bc3d4df52723abfdff0ae7b957b6c2f8d473f72d983198c0c0fd689,7ddaef64cd0229a349c1c5ca66970a35,m,1947,m,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_2,choice_1,choice_0,choice_1
ad5e66e62f1393c26e81a0ca9cb44e96928a049353da56ebceb1fd310c5b10c5,e1eba5f90652c8f294e2da08645f671d,f,1972,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_2,choice_1,NA,NA,choice_0,choice_1
c50346a47eef0c18c8510f509e933897a49d14593eb0f30183d9628c4cc1a4fd,21edbe438efb5ffe4605a06195ace339,m,1965,jhs,choice_0,choice_0,choice_4,choice_2,choice_2,choice_0,choice_1,choice_3,choice_1,choice_0,choice_0
28d2a7d4aecd1dbc8b88d7a1324559fd77704ce6072becf207164fff8d7e20a4,d4441619caf6a67684f4a054181e1862,m,1974,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_0,choice_0,choice_0,choice_0
2286de2fa12b18db51bb67e89215a1a84e6a291f9cf71271e5872825768b77bc,db66792883b35e7bf0bbee17868604cf,,None,,choice_0,choice_2,choice_3,choice_2,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_1
a60f90430b422a2d7ff7c45b6f029184ebc736e8adcf9a829f4e335240f66ead,eb8f0c93ba473a3221f637d70c9530e3,m,1967,m,choice_0,choice_0,choice_2,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
056c6e3573a36116055e859ddeaac640640be6427f45e6db274a111663e1f0bf,5315e67679aa6a972316d99834ba4955,m,1970,b,choice_0,choice_2,choice_1,choice_0,choice_1,choice_1,choice_1,choice_2,choice_1,choice_0,choice_0
e624ea979e09556942f8476e515adb4b4f91ec7a99a8dea7c1bb732280bde9af,09529a5cac03642174e9d58220f94840,m,None,,choice_0,choice_2,choice_1,choice_1,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
363c91d8878df2f28a103fa00281bcf588151b1be85a54f5d28ea454b110f228,d4bc62d133a7b77675e73a063ad0a3b9,m,1989,b,choice_0,choice_1,choice_0,choice_1,choice_2,choice_1,choice_1,choice_2,choice_1,choice_0,choice_1
da20017a577c9c35d84f6b69f4e7b42af0da6bd6944a044dd5e57ae641ae7e35,8e56a9468d1087882333fd34ba666cf3,f,1992,m,choice_0,choice_2,choice_1,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_0,choice_0
71f893ec02c464f3062f41bc79ad80778990da7a3de822871adcef630a1f4720,32476195a916f342d990941ca507a948,f,1990,b,choice_0,choice_1,choice_1,choice_1,choice_1,choice_4,choice_1,choice_1,choice_1,choice_0,choice_0
8edd0be680be478527cfde1f542a424036d3d9534a636aab838931271a0d28a2,21c5dcb49890275906c8adf91f4e43da,m,1975,jhs,choice_0,choice_2,choice_1,choice_0,choice_0,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1
d16e12c6191305ed78194cf26821ab842892d45eb2bc89c40e53bc0e97715444,ce95bcdca02eeff0541240218ae183ed,m,1974,m,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_2,choice_2,choice_2,choice_0,choice_0
51bc58867e0483abaf20542c9712f3d17ce557fe70682e7303c47c9ccf6e69f2,a9bef6e624ccd18c885cd1a092e11e82,f,1959,b,choice_2,choice_2,choice_2,choice_0,choice_2,choice_2,choice_0,choice_3,choice_2,choice_0,choice_0
c90bedd8deb2ca98288147db978635749362e413760e7f580a3d6e18a2e5021d,d6f2a41314ccf3da0dc86110488f697f,m,1951,m,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
080763095416bca5c6eb2476b4a1a5589d3606cc35271bd480e9038670bae8f0,c0aaf333994ad223431711d7d71995b8,m,1966,hs,choice_0,choice_0,choice_2,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_1
1fe840905507b91f855c61fd375209ca2065e521e0386621299e52e885a145fb,f5eaadce3b78309bb0d21abf46166276,f,1987,b,choice_0,choice_2,choice_2,choice_0,choice_1,choice_1,choice_0,choice_1,choice_2,choice_0,choice_0
5332d98f463bc4ea691868f9ed3ea4c8f204d981f341db992b8e9156b2e604a4,5dace36f63c02f57de1f30051a4923ef,m,1975,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_0,NA,choice_1,choice_0,choice_1
446339dcb3a76572ceb928702c9b3a00d6507b758217117216cbf026f96366b5,47fcdc0c61a5706b716ae5461af64a92,m,1975,m,choice_2,choice_0,choice_1,choice_0,choice_0,choice_2,choice_2,choice_2,choice_1,choice_0,choice_1
cb2e937e93c94747038f48ad5b10ce94798404a0a7584b1f87273b11037f7b66,1d4009cb82656c5d7bcf5b7cc7a3e2bc,f,1964,b,choice_0,choice_2,choice_2,choice_0,choice_0,NA,choice_0,choice_2,choice_1,choice_0,choice_0
152de8b955b53103a9fa137732197ced9607c71d136779b5a5569680f5ac870f,5846d881b0e88c2b617bb29cabfa8650,,None,,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_1,NA,NA,choice_0,choice_0
a415a6085c6b3eff85f0040878f3d9bb04226280f155923ec3bcc3fbc1148511,38db39df9392531bd6ac8bad640652a9,m,1974,m,choice_2,choice_2,choice_2,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
d9b5c5e2dc8e6812de9e184e3ca7e1f54d37df7bc6e3370fbd9e8e2e09bffdab,37ad46e809a2facba34efd78eca3b770,,None,,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_1,choice_2,choice_2,choice_0,choice_0
401c9860ab5989deaf77dd85181c22694c2ecc7051a3c099540ae051ea23879a,e8016fb6ddfbd89d2878f389653593ee,m,1966,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_1,choice_2,choice_2,choice_0,choice_1
5e64acb9833616c4fc07b5c9ca77cf2376a83fa256d48109905e1b9016349dbd,9b293d329303d4ee836e84a6ec4f420c,m,1981,m,choice_0,choice_2,choice_1,choice_0,choice_1,choice_3,choice_1,choice_3,choice_2,choice_0,choice_1
0a8bfdd920bc1f398dc3c5329b157014e0f34c5e16426195c25401c71798c627,45fa8dfe0807b87334d6d8458af8ffee,m,1990,b,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
b51a601cd34a26cb7f8272cb9bd8ab97173d53121c8ef1ced05f03f7db870a76,02622cb651c6126b56fb840cd63ae7f7,,None,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,NA,NA,choice_0,choice_1
1624da106da252963a97ad7a194656adac027990e5f49bf42e665f04e9afc1d0,10b6f63c097a6a5133a315b91c2ba169,f,1976,m,choice_0,choice_0,choice_0,choice_0,choice_1,NA,NA,NA,NA,choice_0,choice_1
43ada0532d35b7c834b4eaec19c0768bfa184196f1f956802558de769aa03cf2,aa87752d03f4f322f073d6a404eda6d1,m,1987,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
d75f3546947ac536017bedc8fd9f6653f8516fcf05cc100db0f8dd6063f32917,670e94335df69898e732efe4805e0657,m,1983,b,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0,choice_0
fc9864a8d796cb75480da913a9b19bebfaae5f5e6723f09a293fe99f364fda7e,9228391d855d06f9a144ec845b2e4c17,m,1959,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_2,choice_1,choice_1,choice_1,choice_0,choice_1
1a568cf23092570f9808ab29cdb392536c970ec156deb35a30c958a2d6bbb9da,2af777ce02159b76a79add0784ab4e2f,f,1980,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0
6651eb1c0aa1bff2aaec689614cf4b09ae5b9db016acb9256b7bb7c0b5a079cc,be570232162b82efc01c6c4dad8deabf,m,1987,el,choice_0,choice_2,choice_1,choice_2,choice_1,choice_1,choice_0,choice_1,choice_2,choice_0,choice_1
61d9ba84705afff912982e4739043e000206be3624ac89c08cf9684af89ccab8,a5711c4985785515d5d803af4cbfb4ae,,None,,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
c243252538624e8217faeabd2fd5defe4c92c654141e83d949c94db79d2657cc,53f77dba0dbc96433bfe7cffc0705856,m,1991,m,choice_0,choice_2,choice_2,choice_2,choice_2,choice_1,choice_2,choice_2,choice_1,choice_0,choice_1
985d17a4a2f068229a538c18d1fa949a8c6f7b7c62bd741f8d74eca1c7becb34,ccdf82470198d81cea675c135496f970,m,1981,hs,choice_0,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0,choice_0
68b2e82acc0a703fc3e95978f8ed5f6b5a0a5d654ab74978ce1650779028aadd,d38b3f7c50b2b9455751d98d251bd1a0,m,1961,p,choice_0,choice_0,choice_2,choice_0,choice_1,choice_2,choice_1,choice_3,choice_1,choice_0,choice_0
fa9148e67d0b20d83c700c558dcc544131f78f79537f6939502719e87aa5ffe1,3e012a4eb0c35d90480624c9e8b048b5,m,1993,m,choice_0,choice_2,choice_1,choice_1,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
532124c3dd3d6a696eb2c72ed28e6ad655066c2639b182d2f5c0b2723db34793,6203c261badf50e387c788f124a5fd8a,m,1981,m,choice_0,choice_2,choice_2,choice_1,choice_2,choice_0,choice_1,choice_1,choice_1,choice_0,choice_0
7fedab362352eb7a0754250c61adeda083e67a9bc479d78a9008f3d3fc379bb8,01c889542141cbb284a7a57f6c173845,m,1964,hs,choice_0,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
cadc90c47da55168b5003b25866ab0c9f358af81376cbe57b554400988b3ff6e,12ecb7f72fb9bf51eff2f0786373337b,f,1987,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
41507a8544820de4dc1272068261e1c574815dc2eb73ea004ddd70409f3da73e,75dd27bad99ff6b64a5eb41924ee9780,f,1973,m,choice_0,choice_1,choice_1,choice_0,choice_2,choice_2,choice_0,choice_2,choice_1,choice_0,choice_0
7a090c2d87be01477f4287036d053311fb8e8d71244e5ef6e0dbc6b932d652e5,b56d4899c937e30c4e4ce5c8185cd799,m,1972,b,choice_0,choice_2,choice_1,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_0
8a524c7bc716afb9bf2a84b64b2990d987a8e22fc1ff5fa091f5c44a697da8c5,669283be7b73421c1530919316d9fdea,m,None,b,choice_0,choice_2,choice_1,choice_0,choice_2,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1
a1f5b53069e6ae367ee14a2760538b555043dcfdea309a52c517caef4a8d0bb0,386ce0362171d0e0301062b38e0d48b7,m,1954,b,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_2,choice_1,choice_0,choice_0
8f2a99e33cb3526e744bfc85e594f6fa7631c65236d2fce979b5548688bb9399,2fa0fe8b4e38677bff5b52354363dda9,m,1974,m,choice_0,choice_2,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
8b467f334c8ca780e6d614682e52976c357a61a170f24d6124ebb97b78f04c61,0e3d9ebea2ec5e2a0a094b8f6342026a,m,1972,m,choice_0,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_2,choice_2,choice_0,choice_1
69d6e97b0e1d437738f33bd949f7bb97640a0ab2a9444e703c39150bb98ef804,87bbcb4adcd7f9db938a6438f8238c90,m,1972,m,choice_0,choice_0,choice_3,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_0
b98befdc1d9bf0bde76e03cee0279a79ea8f104eb7430f46e95c21dca8c9111a,6167ae1b41fd6042c9bbb564cb762ae8,m,1996,jhs,choice_0,choice_0,choice_1,choice_0,choice_1,choice_2,choice_0,choice_1,choice_1,choice_0,choice_0
173242f2527b4c11efb72573ad4d8f05d8a2ae3d5d4b21cd208aecca9b52971e,1f8b789669c4ecc3da4cee76c5ab3505,,None,,choice_0,choice_0,choice_2,choice_0,choice_2,choice_1,choice_2,choice_1,choice_1,choice_0,choice_0
0988102be628fd268411beaa171413ad2f663b3b85c1da67a38ddb61d051984a,3f0e37d888e5bbb092c2e7c63ef08507,m,1975,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
385e150d3d31bdc83167ff781264836336f7e14a2a76958a66e696985ebf7a11,1fd32c732d299619fbabd162c393a306,m,1988,b,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_2,choice_2,choice_2,choice_0,choice_1
cd80b80d23608b59b3133c4c9fa4f98a994c6caee63a5b25a7f9fa8dc6f2c136,969725c970caf31179313b4458ce8f6e,m,1983,m,choice_0,choice_2,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
571dffabc819692bdc7356e960af085ea17f12927badeff0059b237b53c12241,1435827cbba6adb649897654c78c86c5,,None,,choice_0,choice_0,choice_0,choice_0,choice_2,choice_4,choice_1,choice_2,choice_1,choice_0,choice_1
797e1f3d98881753d48cb9dc5ef2fe023ca381fc4b77f1b58dc22879d25a2393,16c2d43c16be8c8ae264c6dda3ae37eb,m,1961,m,choice_0,choice_2,choice_1,choice_0,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0,choice_1
ace10b7cd5559ac1d0219caf392ae3f44a70dfdba46e21230cb3462cb05002b3,844c7796b7b617064df5c10e4afa04ff,m,1968,p,choice_0,choice_0,choice_0,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_0
3b6fba342bebb4a871af5e8251735bb1ad30a2784bfa775aaf602384b5357610,392b1cb0fc666c44cf76206e8971a526,f,1966,m,choice_2,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
7d8051cea32f58917952a4bfd5c8f48612111bb80fccb59b33e559205991089c,43ca65a125e9d37cfd4df7db3e25cdfa,m,1976,m,choice_0,choice_0,choice_2,choice_0,choice_0,choice_0,choice_0,choice_2,choice_1,choice_0,choice_0
e36c6d6c1577b5772060bbbd3734bd61574156dab1b40d6e90b3883c4dc4c129,5c78e2c4d789ac887390f180fdde83b7,m,1976,hs,choice_0,choice_1,choice_1,choice_0,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0,choice_0
2a892657cf17143d49529b5369a4c1ba9db99bd5e22a64c9a3490e9e8144611a,1051492a75c93e6eea503e2b92a5b1ce,m,1967,m,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
919455b2c02954aeefe97ba08575c4c1e60bf06fb210160f774c2da83cdea660,98a32781c92d214a87b39370e107fe32,,None,,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_2,choice_2,choice_0,choice_0
b834a40addb202f175bd7f46d2ec2254de63a525fe2f7b8516aecf0a43802a4d,7dc5a14634c6f2588002737b10ffc1d5,m,1987,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
3442ea5ebc1b803fc08a51c6e0b108d6787616271bdc62aae814ceccb822f5e4,b76a879a4c5dbb8f22f6ee1fd58640ab,m,1966,m,choice_0,choice_0,choice_0,choice_0,choice_0,choice_2,choice_2,choice_3,choice_1,choice_0,choice_0
616c599b71e2330b68e5beff44e5ad08f679c0ec40cd6ce38d0294936658e537,005b22c2f2e481e19ca2c8e606ef496f,,None,,choice_0,choice_0,choice_3,choice_0,choice_1,choice_1,choice_1,NA,choice_2,choice_0,choice_1
d4a91854f869a7015e385e4e06db72de396aaf280c7c7a71a6e218b24e3af7a8,ffe4e2080ca3fff5318e334e03142085,m,1952,m,choice_0,choice_2,choice_1,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_0,choice_1
b57b7310d418bca8843b0c4a8ea52d5e2f3cd50d9d322c1ecd1d3a2451871aa1,fa930a66aa1410351120f8e09af2d677,,None,,choice_0,choice_2,choice_0,choice_0,choice_1,choice_2,choice_2,choice_2,choice_3,choice_0,choice_0
73c77e4f48090e85c8f01aca046f51d55a51c52e1dee98a9e41ff832773bdd61,dc0b02d161bb556279e50666a70831bd,f,None,m,choice_0,choice_0,choice_2,choice_0,choice_0,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1
d78dafb44bf9a250bada4834894fff8a4043a58e4bd378a3eff7a47ce10d489e,cafc95194130c361f77977715946f9f4,,None,,choice_2,choice_1,choice_0,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_0,choice_1
3f9c43600f71e526f9cd62a2e5e533d32f475d353efb76a01826fe25533e0945,5f976ad46a08e87939918c57438b8e13,f,1975,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
def9d331fdb523dcbe30ea882b9a14f6c6766052578083e36edc02e57f83b06f,5e8ac3e8ec33d3ec8dabbc5836f12c3d,m,1950,el,choice_0,choice_2,choice_0,choice_1,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
6ce63b40d20ab223b447f7092526532c33513f3a98b75b45be68431d55dbb89b,f409c008d01ab643942a722e4c22f325,f,1971,m,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
eeb66d91c895951dd4bd5eb1dbc6340222acc299d6607dc619b051adca3846e9,1946a81f0c9acf3f2561cd77ca31155b,m,1951,hs,choice_2,choice_2,choice_1,choice_2,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
4e4aff8265947001839f6bb3650cc5ff15bfacb5b8cac2648259ef114869f07a,16aa78df5fac6e49e4bacdc1898f3c01,m,1962,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_2,choice_1,choice_2,choice_1,choice_0,choice_1
4ca8a21bede353dd9b213ae18922b51578198e713624c156b42cb33086d5f532,ddaff6d71001e85f2ba338a7e7a488a7,m,1975,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_2,choice_1,choice_1,choice_0,choice_1
be851444c21a641ab5114dc5cb72b3661bf8da364c9fc4f1d2e9040019d39452,256d9edaffcacee669cd676cb58ab568,m,1989,other,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
a89c46db66be1c8e229b7e44d024e584e341f3336080d073ba334b0437bfb42e,bef1f4d471619deeea492b2184528200,m,1964,m,choice_0,choice_2,choice_2,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
8e6dc218cbaf3149976029f570a941b3b8f16fc5194961cffe6b2eab88d30c53,4f27e9944d40cd65e80cb652e8ce8627,f,1968,jhs,choice_0,choice_0,choice_1,choice_0,choice_2,choice_1,choice_1,choice_3,choice_3,choice_0,choice_0
d8947a24cf0da8607cdb3ada8e9f72c32c9576b79e96a18aa0885ca5f054f662,bcc1c693c585a128573f1475b6e41508,m,1989,m,choice_0,choice_0,choice_3,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
a27791dbe295523c348d09ef73579f457784380a31acdc16e8b804ec375d13a1,56299f2620de6181e3b1644d62f52d87,m,1983,m,choice_0,choice_2,choice_1,choice_0,choice_2,choice_0,choice_1,choice_0,choice_0,choice_0,choice_0
740e9c5b846d93dc38e2d0d73ce4480858166f0f105c8cfb610052ea5461fdeb,1973bf015f1660f0ada3f2bb9acff719,,None,,choice_0,choice_1,choice_1,choice_0,choice_1,choice_2,choice_0,choice_1,choice_1,choice_0,choice_0
8c3f0e4f8de3347edc2822eaf196f6e575bc63ea72eabfaa5a2e4c474a37c953,2cac78cf19bc32337ca20306487a89d4,f,None,p,choice_2,choice_2,choice_2,choice_1,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
c500989235f28fdc1768f92817bb68084414b03640312d35cd84187cd0a49fca,3f9ae7dd94e154fdea8cb0ffd23e6b68,f,1964,m,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0
41d2aa14e2526a96eb7f3e875b846b8526014ddee804fcfa0f5cc8517a3bd2b1,4f4f0a2862a77cc8d8568a67f38afbc8,m,1978,b,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_1
60ffeb18a6207a7f464989c61fe902abda4ec9d94e05ee7db45e37216f276504,7a39ad7f68386b5e329b6b8f36539c82,m,1972,b,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_2,choice_1,choice_0,choice_0
a88f92957d5460739594626b156d82dcc6e3e6dd9d6fea8d27b81fe3d632b7ef,eb225fec3d2efe343f1814b80ccbfedc,m,1960,m,choice_0,choice_2,choice_2,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
7247ebba62671449e1aad588f15e93a4b6347dc4f74705d4b7c174a0b3b0c441,957e4319ac0a5cb5a78bc8c2306cc687,f,1965,jhs,choice_2,choice_0,choice_1,choice_1,choice_2,choice_1,choice_1,choice_3,choice_2,choice_0,choice_0
28384cc03e2b07072b558ab0ea3168c243c090ce53f7e3ce03ee74919f994514,236cd439fa959debb6e3016fc197cf76,,None,,choice_0,choice_0,choice_3,choice_0,choice_1,choice_1,choice_1,NA,NA,choice_0,choice_0
be0a17c2f0046ba83f70b2727300780c74ca281dc518314a94417b6dc3059d67,4cc1420eb87f21d08e98373ccb89dea9,m,1991,m,choice_0,choice_2,choice_1,choice_2,choice_3,choice_0,choice_0,choice_2,choice_1,choice_0,choice_0
9de9e386ce63ab0a122ad3151be1f84af2f8b31fda2f7964e3a460997c4b5484,b81367b64d066d5a7ad3ffd5345785c8,m,1962,m,choice_0,choice_2,choice_1,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
1cb4ec31cbd81eecf18111ed5b400adc0cf73aa7cf47c4c8dda453a903270d18,9d5ea70cb0e6d9ab7e78d6b31a79572a,f,1968,m,choice_0,choice_2,choice_0,choice_2,choice_1,choice_1,choice_2,choice_1,choice_2,choice_0,choice_1
9077b7b9045cb9b720e5784564a07422347460224651f14ba5b01c37278f6b17,5ca78e93f707d82364bffc5a291879e4,f,1962,p,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_0,choice_0
c8506242f41f21838506c68b5f58b899669378b612f904d6e2b2b320a521c52c,6e078db5f988c1d28b001a8336a1bddc,m,1992,m,choice_0,choice_0,choice_2,choice_0,choice_0,choice_2,choice_1,choice_1,choice_1,choice_0,choice_1
07970e60259c05f75a0df3dc7c80d3a3900438e5779256b502935de15a450482,3594d664e51cd30d2c0d71d37a0a0f2d,m,1966,m,choice_0,choice_2,choice_1,choice_1,choice_0,choice_1,choice_1,choice_3,choice_2,choice_0,choice_0
125559e7807d9f064e2dcf82382ca58a6b6f20defcea040f62fd7e10bab5658d,a003dbf13df5c1830e30a61ddb52841b,m,1959,m,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_2,choice_0,choice_1
7ab5595dc6c21c5cdd53badcfefc0b771d51035190b8cd1a7555ad0fe2c7303e,da7fbd20181eed844162eece6b071a5b,f,1984,b,choice_0,choice_2,choice_1,NA,NA,choice_0,choice_0,NA,NA,choice_0,choice_1
0935de1197d8f147a3875d940c33283dfd595e7d82d806b0b0b8b6ce7b05de1f,c1be7acf4834c397ff51181eec35d929,f,1979,hs,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
7e5eae22994b5f3221f6b9c5e76b4d76f633483fac6344a4a84c519691c056e1,7096f3d9fd85726611b3916f52fa2aee,m,1970,m,choice_0,choice_2,choice_2,choice_0,choice_2,choice_1,choice_1,choice_3,choice_1,choice_0,choice_0
86b5618c38523c51a147f82970282fb8953dc5b119fbaeb1de880349b62dde46,c0ddfd1a8a91ff4b01274d232a5ff874,f,1965,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_2,choice_2,choice_0,choice_0
2726390b1bdc1c77995593f2372f87af4c7f1dc6230db1e165045f97528a388a,3ca42343f45b59db1f2db4dc9b0bb04e,f,1987,m,choice_1,choice_0,choice_1,choice_0,choice_0,choice_3,choice_0,choice_1,choice_0,choice_0,choice_0
